0,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
0,12682222,11,6,5505742,5571060,242631.0577,181174.6,951927.4814,831250.7749,9.777466,1676.756644,5,5505742,103107.4959,624869.869,4851132,5198336.5,5545541,491021.3128,4156326,4831034.0,5505742,954181.2042
0,14955298,65,26,4649722,4700373,415424.9444,574195.7692,1089124.723,1270469.726,4.27942,1268.914869,26,4649722,237385.6825,842837.8747,2772888,4617959.0,5784791,1616445.491,2415127,3807522.333,4649722,1214656.395
0,14999790,10,15,123527,91821,47586.00955,17401.14849,27892.6552,6910.987031,78.534433,11651.69646,10,64076,12744.08666,7517.585488,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13113138,16,8,3083956,3252898,3809.743754,1910.700546,77102.04181,58521.65947,779.599818,716866.779,0,3083956,1282.834866,44770.9408,4002793,4003087.0,4003432,322.537595,1831105,2519341.667,3083956,635508.2753
0,50258,-1,-1,-1,-1,0.0,0.0,0.0,0.0,39.79466,2347.884914,50258,50258,50258.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,214393,214393,-1,214393,-1,214393.0,0.0,0.0,0.0,13.992994,7267.028308,31,214362,107196.5,151554.9035,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,98301,87,16823,68511,27627,32767.0,22225.0,34314.74924,7639.581598,71.209855,51372.82429,87,28045,16383.5,12630.16241,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14963359,42,13,72030,72506,52939.6383,15901.55048,16503.99857,25712.74994,81.866645,417373.3986,8,42086,12224.9665,15028.11506,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14993530,55,2301,28318,29514,19891.62948,19894.77955,2053.047492,1654.373425,100.576715,11638.42004,55,18866,9949.256802,3851.89106,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,271982,271982,-1,271982,-1,271982.0,0.0,0.0,0.0,11.030142,3746.571464,950,271032,135991.0,190976.8137,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14991900,210,2,36616,25021,19181.8169,19156.8798,4596.718327,3415.238137,104.389704,12203.92345,1,23049,9585.613811,6069.842576,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078333,10039764,10038918,10039764,10038918,10000000.0,10000000.0,0.0,0.0,0.396891,21.432116,38569,10000349,3359444.333,5751192.161,10039764,10000000.0,10039764,0.0,10000349,10000000.0,10000349,0.0
0,10974692,14,3,6235838,6277927,419505.0,304852.5556,1410960.086,1213218.018,5.831599,957.384499,3,6235823,174201.4603,917674.514,4026406,5152166.5,6277927,1592065.767,3893357,5064590.0,6235823,1656373.593
0,14996299,15514,-1,25455,-1,19995.06533,0.0,2744.562932,0.0,50.079023,5558.771534,15514,25455,19995.06533,2744.562932,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,457674,14,18949,250627,205892,114418.5,112420.5,133290.9343,132188.663,17.479691,14016.52705,14,206565,65382.0,96598.82204,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12068181,37996,1487,5568899,5561883,1483607.375,1483370.75,1862894.012,1863488.481,1.491526,185.44634,54,5360018,709893.0,1349784.502,2416297,3888946.333,6506024,2272389.467,1004248,2969189.667,5360018,2208895.123
0,14978992,45,2590,73462,483577,30260.5899,338153.3953,12094.23547,177593.6603,36.05049,7896.192214,45,73462,27790.33766,13875.40577,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14986456,72,64,22355,24680,19920.18484,19869.80371,1865.494892,1885.284802,100.62419,11178.42671,19,20392,9944.562707,5799.109444,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995429,66,16,31129,48259,18287.10854,17261.74194,4781.014721,6261.466272,112.70101,15312.86634,9,20416,8878.288336,3838.477764,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995187,35,26,35232,40326,18276.40488,17394.62529,5022.928078,5957.099596,112.302701,15165.73285,10,23951,8909.796197,4300.079337,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12656941,4,5,8339864,8340409,293752.1628,217786.7586,1296423.984,1120241.883,8.137827,1761.484074,4,8314206,124087.6569,844908.9387,1572680,3868457.0,8431715,3951922.677,1463711,3755921.0,8314206,3947612.236
1,137568,137568,317,137568,317,137568.0,317.0,0.0,0.0,29.076529,1650.093045,27,137224,45856.0,79127.14195,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,240608,-1,-1,-1,-1,0.0,0.0,0.0,0.0,8.312276,407.301503,240608,240608,240608.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,1920,114,35,641,1048,403.25,435.0,228.767531,437.063306,5208.333333,1083854.167,29,641,213.333333,182.916989,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14520688,356,58,8332114,8396156,537797.0,345337.0476,1631439.032,1335641.811,4.889575,320.645964,28,8332114,207438.4,1033643.362,3569468,6154505.0,8739542,3655794.385,2600839,5466476.5,8332114,4052623.417
1,14994742,61,17,30279,39626,18219.61361,17460.78671,5196.146702,5965.909986,112.239344,15323.30466,17,22031,8914.828775,4114.55736,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10489337,44,49,4720958,4536760,514774.95,456058.1304,1438831.443,1288908.185,4.290071,1306.374273,8,4536760,238394.0227,949284.2164,5001460,5004096.0,5006732,3727.866816,4530889,4533824.5,4536760,4151.423792
1,255271,13,20,208590,1994,1919.330827,196.959514,18058.89624,249.715697,1496.448872,1344449.624,3,206574,670.002625,10578.78706,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14429279,960196,960147,963352,963839,961912.7333,961906.6,970.775534,1059.018231,2.217713,248.383859,488,962715,465460.6129,487878.6158,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,167260,14,34,140950,73987,20297.42857,23363.16667,53203.81058,29767.1074,89.680737,24536.64953,10,73987,11947.14286,22245.38782,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12253904,333,21,7443809,7351524,815178.5333,422548.4138,1960934.364,1428024.486,3.753906,734.45981,9,7351524,272308.9778,1155242.105,2126266,4043188.667,7524767,3020275.447,1456150,3731064.0,7351524,3169657.581
0,14978944,125,8233,99544,482834,30138.72032,315351.9783,12768.27628,161781.9937,36.384407,8002.967365,125,99544,27534.82353,14272.56968,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,26,-1,-1,-1,-1,0.0,0.0,0.0,0.0,76923.07692,3538461.538,26,26,26.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13074798,2,3,9492464,9492305,407803.6563,303479.7209,1701381.398,1472523.068,5.889192,1444.381779,2,9467209,172036.8158,1108535.663,2678297,6306545.5,9934794,5131118.236,2137978,5802593.5,9467209,5182548.941
0,14935142,2,5,9962882,9962988,746757.1,1487906.4,2407189.828,3327241.844,2.142598,2866.66173,2,9906814,481778.7742,1940245.29,4836741,7399811.5,9962882,3624729.062,4687144,7296979.0,9906814,3690864.053
1,14963468,212824,14753195,14750644,14753195,7481734.0,14800000.0,10300000.0,0.0,0.334147,111.070509,20,14540391,3740867.0,7200373.107,14750644,14800000.0,14750644,0.0,14540391,14500000.0,14540391,0.0
0,14992947,163,2,45219,42015,18283.99268,16965.77463,5491.42146,6115.32372,113.720138,15549.91157,2,42015,8798.677817,5892.02065,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,1213466,16465,228341,704759,744891,303353.75,404483.6667,289173.7357,294861.2151,7.416771,1096.034005,15,704744,151683.25,243780.6005,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,275452,275452,-1,275452,-1,275452.0,0.0,0.0,0.0,10.89119,3699.37412,977,274475,137726.0,193392.2904,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14920745,7,0,722451,751455,17774.43499,5217.530648,75414.30846,42009.6281,246.636478,267727.6503,0,722451,4055.652351,35174.79251,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996989,5670,12682,24596,26217,19994.32,19995.98533,3135.897144,2780.780014,100.153437,11117.03156,3,23571,9991.331779,6709.875246,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14998116,62,14,29814,71776,18223.71324,17626.18941,4860.096769,7240.565602,111.680694,15145.1689,14,21405,8959.448029,4265.18518,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999000,15693,3425,25338,44661,19998.66667,20080.10604,2723.901491,5425.392673,99.806654,11078.53857,106,23851,10026.06952,5807.693047,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13711284,21,1246,9689157,9505797,441019.3226,721640.8947,1718233.957,2133168.306,3.792497,334.541973,21,9505797,268848.7059,1322083.033,11962988,12000000.0,11962988,0.0,9505797,9505797.0,9505797,0.0
1,210595,-1,210595,-1,210595,0.0,210595.0,0.0,0.0,14.245352,4838.671383,3647,206948,105297.5,143755.5157,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14995413,193,5820,67193,25355,20057.46319,19993.884,5490.455593,3557.119603,99.963902,11095.99316,78,24124,10010.28905,5238.613398,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999235,76,35,25704,41349,19156.11111,19131.38697,3826.714393,4134.857777,104.538665,12121.88488,35,21340,9571.943204,4365.555752,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999033,71,228,30079,28138,19684.30223,19761.57181,2089.692235,2429.298299,101.473208,13279.45608,71,19348,9861.297173,3495.86572,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,344915,-1,-1,-1,-1,0.0,0.0,0.0,0.0,5.79853,292.825769,344915,344915,344915.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14965148,122,6,254396,284337,96548.56129,13709.08632,66252.65553,45913.65758,83.260119,99599.68321,6,219402,12020.1992,33637.30943,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,6021,33,36,2683,2768,995.25,1249.5,1217.774439,1293.971664,1660.853679,357415.7117,33,2526,669.0,893.888206,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,209897,-1,209897,-1,209897,0.0,209897.0,0.0,0.0,14.292725,4854.762098,3649,206248,104948.5,143259.1268,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13563490,350306,5858904,7208999,5858904,2642544.4,5858904.0,2812212.951,0.0,0.589819,47.480405,350306,5508136,1937641.429,1899739.45,1700863,3390872.5,5858904,1936758.282,1700863,3102886.25,5508136,1729604.052
0,2138250,2,77,1629922,1632673,212663.3,305464.2857,502017.0119,588949.0722,8.885771,1988.542032,2,1629879,118791.6667,380573.7498,1984807,1984807.0,1984807,0.0,1629879,1629879.0,1629879,0.0
1,10079754,10040108,10040193,10040108,10040193,10000000.0,10000000.0,0.0,0.0,0.396835,21.429094,39561,10000547,3359918.0,5750953.411,10040108,10000000.0,10040108,0.0,10000547,10000000.0,10000547,0.0
1,13363919,1439,237553,3501650,3540674,703360.3684,1211374.091,1183745.697,1406576.836,2.394507,333.135811,35,3501598,431094.1613,979558.2164,4017093,4136862.333,4217649,105808.3811,3074661,3342745.0,3501598,233489.5266
1,10103774,12,17,5387037,5387368,251956.15,209963.2083,1004590.74,919359.8731,8.907563,2496.789813,4,5361905,113525.5506,675955.9601,4531041,5001038.5,5471036,664676.8388,3490267,4426086.0,5361905,1323447.922
0,165943,515,3,50677,29003,27657.16667,22462.4,15971.56447,12577.95069,78.340153,38356.54412,3,27976,13828.58333,12837.73378,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10076619,10037982,10038005,10037982,10038005,10000000.0,10000000.0,0.0,0.0,0.396959,21.435761,38614,9999368,3358873.0,5750837.364,10037982,10000000.0,10037982,0.0,9999368,9999368.0,9999368,0.0
0,14572117,68,2,2885074,2885346,246985.0339,193614.6533,573668.7307,517410.823,9.332892,2625.013236,2,2884770,107941.6074,394993.9822,1517881,2904357.0,6979898,2288203.028,1296852,1869028.6,2884770,624725.2815
0,14940095,2,2,7598054,7597998,331443.6444,244508.0,1262649.827,1090988.359,7.22887,1694.567538,2,7572786,139627.0561,825737.7411,4466458,7251447.0,10036436,3938569.215,3924635,5748710.5,7572786,2579632.311
1,14442517,959505,958773,961188,961513,960227.8,960170.6667,486.619197,802.637987,2.21568,310.195238,38497,922413,465887.6452,448269.0236,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14971701,8,36200,94252,484772,30245.86061,331091.2,13051.73306,153551.9142,36.201631,7914.932311,8,94252,27674.12385,14640.18191,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14993041,62,0,301311,300926,2584.043261,2583.553507,12214.36613,12329.3562,774.159158,562483.5549,-459,299823,1291.835344,8426.834635,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997450,83,2,36241,33485,18376.48897,17042.91468,5323.967234,6007.97442,113.152569,14946.60759,2,21274,8842.836085,5497.083875,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,1038,217,857,356,857,286.5,857.0,98.282755,0.0,4816.955684,257225.4335,175,465,259.5,138.248568,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999201,469,21,24933,30353,19107.26242,19106.25765,3756.383348,3728.87988,104.738912,12208.78366,13,24479,9553.63121,5883.231006,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999869,494,26,25627,32629,19155.01535,19132.48597,3617.777525,3670.938428,104.534246,12265.84046,26,18375,9572.347798,3762.29416,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077969,10039602,10039172,10039602,10039172,10000000.0,10000000.0,0.0,0.0,0.396905,21.43289,38367,10000805,3359323.0,5751692.135,10039602,10000000.0,10039602,0.0,10000805,10000000.0,10000805,0.0
1,14531797,16,12,14217477,14152575,1614644.111,1033325.071,4726530.557,3776253.217,1.720365,318.680477,12,14152575,605491.5417,2885744.262,14492152,14500000.0,14492152,0.0,14152575,14200000.0,14152575,0.0
0,14999602,92,2,38180,41892,18318.7066,17122.83333,5452.4396,5856.399117,113.069667,15552.01265,2,25202,8849.322714,5824.855546,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,209223,-1,209223,-1,209223,0.0,209223.0,0.0,0.0,14.338768,4870.401438,3741,205482,104611.5,142652.4291,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,2967,32,117,1685,1752,590.5,655.25,745.529789,753.142693,3370.407819,572969.3293,32,1453,329.666667,433.453429,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14440900,959368,959002,961104,961201,960176.1333,960152.6,399.125001,683.991259,2.215928,310.229972,38258,922508,465835.4839,448454.25,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,52837,-1,-1,-1,-1,0.0,0.0,0.0,0.0,37.852263,2914.624222,52837,52837,52837.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,1466232,-1,3388,-1,463782,0.0,52365.42857,0.0,133503.6378,20.460609,10514.02507,3388,463782,50559.72414,123487.1181,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,410557,83,37,235963,169503,23002.93333,27444.07143,60401.50553,45527.73819,75.507177,20976.38087,19,169503,13685.23333,33107.56615,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14995504,112,2,38218,25078,19098.7414,19129.29757,4914.439187,3602.151557,104.698048,12176.64975,2,22447,9557.363926,6089.030009,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14986295,38,5,4463248,4457666,265516.8929,156107.2396,875442.5182,674632.6703,10.276056,1785.631472,5,4406639,97949.64052,534159.8591,1357875,2758869.6,4457666,1542291.363,1193817,2645087.2,4406639,1562619.281
1,14991893,186,44,24667,44402,17705.15485,17350.34183,5112.683151,7303.955994,114.128349,15021.58533,6,21061,8767.188889,5351.474993,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997749,160,3,37851,36918,18396.68796,17023.55165,5296.695824,5957.529451,113.150313,15547.13311,3,23573,8843.012382,5492.007436,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,131289,81,36,30657,29869,8666.0,10503.1,12218.71029,13144.82829,182.802824,23977.63712,2,27297,5708.217391,10185.09373,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14992004,21,3806,85162,483399,30286.87677,317129.5,12189.33811,166732.3643,36.219307,7915.286042,21,85162,27660.52399,13924.82823,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12846167,3,3,3405385,3368315,7999.562773,9572.40462,142041.4176,153352.9943,229.251262,453688.3259,1,3368315,4363.507813,103625.2655,4000256,4070986.0,4208380,119004.0609,3076179,3241172.667,3368315,149701.0461
0,14998254,15710,104,24685,103510,19997.12817,20147.78495,2751.403152,6169.521834,99.678269,11064.28788,61,24140,10038.99197,6979.155754,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14449700,49,51,14261602,54802,1605522.222,17489.16667,4746139.473,25588.99183,1.176495,384.575458,6,14261602,903106.25,3562321.19,14449700,14400000.0,14449700,0.0,14261602,14300000.0,14261602,0.0
0,10074410,102,199,37164,9999856,18645.75,2509333.0,21364.01245,4993709.864,0.992614,347.315624,29,9999827,1119378.889,3330205.039,10074410,10100000.0,10074410,0.0,9999827,9999827.0,9999827,0.0
0,14993501,63,164,30166,28450,19632.6671,19780.34433,2295.973317,2326.677567,101.577343,12939.27282,43,20114,9851.183311,3158.57951,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,698266,4,29,133483,169872,48086.81818,47396.75,64912.46812,65359.69814,35.802975,8475.280194,4,169311,29094.41667,54354.63927,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078766,10039657,10039781,10039657,10039781,10000000.0,10000000.0,0.0,0.0,0.396874,21.431195,38985,10000672,3359588.667,5751346.876,10039657,10000000.0,10039657,0.0,10000672,10000000.0,10000672,0.0
0,14995681,114,2,38090,24171,19127.14413,19118.94005,4922.231867,3519.699625,104.696812,12191.11023,2,23282,9557.476737,6201.803978,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996257,168,4,36730,23562,19176.79923,19106.53827,4535.795123,3542.464466,104.559424,12218.24886,4,22877,9570.042757,5513.032593,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14724958,2,1410,706166,7395080,915.902096,994707.0,13219.39897,2064380.755,1092.838431,44063.69105,2,706166,915.105214,13113.13623,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077373,10038927,10038961,10038927,10038961,10000000.0,10000000.0,0.0,0.0,0.396929,21.434157,38412,10000515,3359124.333,5751613.034,10038927,10000000.0,10038927,0.0,10000515,10000000.0,10000515,0.0
0,124015178,288,549,123918867,29467,17700000.0,17730.75,46800000.0,12952.92981,0.104826,19.876599,38,123918867,10300000.0,35800000.0,124015178,124000000.0,124015178,0.0,123918867,124000000.0,123918867,0.0
1,14811310,-1,20,-1,1887604,0.0,183444.5125,0.0,392960.6969,5.53631,2531.37636,20,1887604,182855.679,390532.9278,1657472,1830385.5,2117643,219942.112,1521723,1690157.25,1887604,150939.1395
1,14995870,3410,1882,28235,24436,19914.834,19894.57902,1730.529352,1922.188244,100.561021,11356.79357,341,19707,9950.809555,4199.101191,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14985215,116,866,39217,28613,19089.44586,19083.02166,5139.472644,3506.589265,104.9034,12204.82989,13,28613,9538.647358,6264.986269,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14480348,24628,24623,1765143,1585507,529570.7037,467108.0,664041.1344,550269.9002,4.143547,383.692436,18,1585507,245429.6271,452436.7845,2004419,2007538.429,2009423,1873.378086,1362564,1436000.429,1585507,99356.70617
1,10077066,10038511,10038448,10038511,10038448,10000000.0,10000000.0,0.0,0.0,0.396941,21.43481,38555,9999893,3359022.0,5751162.989,10038511,10000000.0,10038511,0.0,9999893,9999893.0,9999893,0.0
1,10907522,723,336860,10434561,10434485,3523838.0,5385672.5,5985245.177,7140099.111,0.641759,36.763621,53,10434432,1817920.333,4223264.406,10570662,10600000.0,10570662,0.0,10434432,10400000.0,10434432,0.0
1,482570,25,24463,266074,215946,160856.6667,120204.5,141475.2033,135398.9278,14.505668,8492.032244,25,216005,80428.33333,105403.5186,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,760649,90,2,303519,303804,50709.93333,47963.53333,85689.07161,86905.55132,42.069338,17550.80201,2,303519,24537.06452,63839.57083,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987899,136,2,43303,29577,19133.38697,19129.94253,5077.713531,3653.432951,104.617732,12199.17481,2,29577,9564.708998,6115.911392,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,1442710,19,22,1262401,1327758,172179.125,236256.5,441293.3104,535332.5711,11.09024,2754.538334,8,1262401,96180.66667,323219.9636,1326750,1326750.0,1326750,0.0,1262401,1262401.0,1262401,0.0
0,14420749,959513,959090,962890,963039,961342.7333,961336.9333,861.645848,1147.9211,2.219025,248.53078,476,961438,465185.4516,487494.4986,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,272921,272921,-1,272921,-1,272921.0,0.0,0.0,0.0,10.992192,3733.681175,1005,271916,136460.5,191563.0052,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10076804,10038512,10038177,10038512,10038177,10000000.0,10000000.0,0.0,0.0,0.396951,21.435368,38292,9999885,3358934.667,5751231.696,10038512,10000000.0,10038512,0.0,9999885,9999885.0,9999885,0.0
1,14879630,187,109494,985468,1036425,371987.925,595183.96,231603.4295,334225.581,4.5028,284.617292,26,985433,225448.9394,234708.6274,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,132825,13,21,61071,65297,12465.0,16603.125,27176.04972,24663.84874,112.930548,26832.29814,13,65204,9487.5,19442.44314,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,2713756,5,9,2230430,2173346,123352.5455,132782.0,475446.9225,485452.3786,16.213691,23478.1609,3,2173346,63110.60465,332137.4741,2600717,2600717.0,2600717,0.0,2173346,2173346.0,2173346,0.0
0,25565,-1,-1,-1,-1,0.0,0.0,0.0,0.0,78.231958,4068.061803,25565,25565,25565.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10429530,11,27,5220889,5220170,358765.6897,306000.2059,1119139.518,1038492.26,6.232304,1767.289609,11,5194585,162961.4063,761903.0132,1814534,3443428.0,5316512,1763713.141,1395738,3211802.0,5194585,1904903.161
0,14998764,116,2,41194,41268,18355.87868,16986.1427,5348.937748,5899.476645,113.409345,15468.67462,2,21761,8822.802353,5065.55619,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,272383,272383,-1,272383,-1,272383.0,0.0,0.0,0.0,11.013903,3741.055793,985,271398,136191.5,191210.866,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987837,181,5889,40568,24476,18888.65101,20002.84513,5958.07668,3488.125983,60.048691,6665.404755,113,24476,16671.67631,6328.34959,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14332880,0,25,7720935,7637220,502458.4286,393822.75,1507385.718,1317786.279,4.604797,222.076791,0,7492477,220505.8462,968082.9239,3052198,6198164.5,9344131,4449068.491,2427493,4959985.0,7492477,3581484.533
1,14881075,14,29,745879,1077261,96630.35714,113267.8372,135644.8563,143186.8374,19.151842,3806.311036,0,609144,52398.15141,93537.57876,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14983937,11514,56,26305,67697,20003.80774,20058.57028,2807.458604,5530.665321,99.973725,11097.0835,17,24182,10009.30995,7109.016441,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14991511,5,78,81335,149444,17634.16353,49626.70432,7267.674567,31313.08704,76.910193,11000.3588,5,46569,13013.46441,7573.28225,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14554465,26,198712,3097637,3136829,727723.25,1231890.818,996579.3024,1182654.562,2.267345,225.566519,22,2866885,454827.0313,776818.5497,3135625,4517111.333,6595288,1832034.411,2630213,2755409.0,2866885,118931.0207
1,14447607,959502,959661,961408,961504,960611.0667,960562.8667,489.239638,526.586089,2.2149,310.085954,38428,922656,466051.8387,448711.2278,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14427445,960638,959798,964458,965183,961770.8667,961783.6667,1055.905324,1315.78842,2.217995,248.415433,479,963864,465401.4516,487755.9965,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,260014,188,55,259826,125535,130007.0,62795.0,183591.7905,88727.7589,23.075681,9718.707454,44,134192,52002.8,71142.66187,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14992585,15557,78,24576,62733,19998.26569,20124.27517,2747.457697,5204.316749,99.782659,11075.87517,16,24340,10028.48495,6415.765904,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11297862,9,14,11032638,11096770,802411.2857,1129786.2,2944533.015,3502177.47,2.30132,396.269666,9,11032638,451914.48,2204374.851,11259212,11300000.0,11259212,0.0,11032638,11000000.0,11032638,0.0
1,14999796,1287,150,26629,23137,19914.58566,19946.15027,1857.096011,1443.371901,100.468033,12117.23146,1,20833,9960.023904,7475.564287,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14419852,960231,959224,963018,963829,961283.0667,961268.4667,679.415712,1188.146237,2.219163,248.54624,555,962361,465156.5161,487426.1655,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,84392,188,173,77773,39287,10530.875,8391.7,27177.57248,16034.3667,236.989288,40726.60916,34,39287,4441.684211,12114.8957,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14982997,122,27,29773,50589,18267.32195,17380.06613,4571.474535,6844.909791,112.394069,14854.37126,8,21620,8902.553179,6871.230628,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14991662,10866,84,867021,744813,293720.0588,197256.6316,193475.2071,214213.385,8.604783,569.516575,0,591452,117122.3594,126807.2376,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14980188,60,34,22465,121630,18425.8155,43730.76833,4710.671117,26470.91746,77.168591,11754.32511,8,22465,12969.85974,7024.634131,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10287267,529,524,183731,10009113,46363.66667,1707050.5,70746.24294,4067476.028,1.360906,396.606796,28,10009085,791328.2308,2769874.997,10287267,10300000.0,10287267,0.0,10009085,10000000.0,10009085,0.0
1,14988186,20,3546,1115983,1588864,217219.7101,299760.44,213837.5737,310793.3969,8.073025,1046.023848,15,1115983,124901.55,171419.5512,1661807,1661807.0,1661807,0.0,1115983,1115983.0,1115983,0.0
0,14999908,47,36,21998,185421,18450.07134,45082.51506,4743.344254,30206.30356,76.467136,11368.80306,34,21998,13088.92496,7195.261078,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12099924,119,2,9850765,9850825,756158.8125,576134.9048,2443009.829,2141315.638,3.223161,1314.966937,2,9850593,318419.0526,1600802.609,10995566,11000000.0,10995566,0.0,9850593,9850593.0,9850593,0.0
1,14022550,14,18,9931386,9932154,349917.4,304280.5217,1623727.088,1515961.841,6.275606,1791.471594,2,9906118,161178.7356,1103495.856,3018903,6511371.5,10003840,4939096.319,2922466,6414292.0,9906118,4938187.687
1,11908762,11,20,10462656,10668891,12575.25026,8120.593338,340274.4055,281175.1169,200.692566,169203.8182,0,10462656,4984.83131,214241.8388,11032715,11000000.0,11032715,0.0,10462656,10500000.0,10462656,0.0
1,69867,7,30,46952,38532,11640.33333,11639.33333,19485.53586,15724.31232,200.380723,42609.52954,7,22802,5374.384615,8898.343882,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14440079,2,841850,890913,12622316,1006.487698,6732083.0,18809.22941,8330047.394,993.831128,39765.29491,2,890913,1006.277282,18807.26868,-1,0.0,-1,0.0,-1,0.0,-1,0.0
